text,len,combo_count,is_syntactic,morph_prefix,morph_suffix,pos_start,pos_end,atomic_slice,semantic_weight,game_weight,start_combo_count
fello,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,1
felo,4,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.73,0.83,3
felon,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8,0.9,2
felt,4,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.85,0.85,1
fely,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.65,0.65,0
fem,3,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,8
femi,4,15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.05,1.15,4
femin,5,15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.2,1.3,4
fen,3,85,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,9
fenc,4,19,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.21,1.31,3
fence,5,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.96,0.96,1
fenci,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,1
fend,4,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.29,1.29,4
fends,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,0
fens,4,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.85,0.85,0
fer,3,275,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,19
fera,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.65,0.65,0
fere,4,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,0
fered,5,14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.16,1.26,0
feren,5,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.92,0.92,0
feri,4,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.21,1.21,0
ferm,4,14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.01,1.11,2
ferme,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,2
fermi,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,1
fern,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.81,0.81,1
ferr,4,59,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,4
ferre,5,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.16,1.16,1
ferri,5,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.08,1.08,1
ferry,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,1
fers,4,70,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,0
fert,4,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.73,0.83,3
ferti,5,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.84,0.94,3
ferv,4,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.93,1.03,4
fes,3,70,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,5
fess,4,13,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.97,1.07,1
fest,4,38,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,5
festi,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,3
fests,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,0
fet,3,83,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,9
fetc,4,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.65,0.75,2
fetch,5,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.84,0.94,3
fete,4,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.73,0.73,1
feti,4,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,2
fett,4,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.25,1.25,0
fety,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.69,0.69,0
feu,3,22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,4
feud,4,15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.05,1.15,4
feuda,5,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.92,0.92,1
fev,3,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.78,0.88,3
feve,4,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.85,0.95,2
fever,5,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1.1,2
few,3,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.78,0.78,3
fey,3,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.54,0.54,1
ff,2,691,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1.1,0
ffa,3,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.1,1.1,0
ffe,3,99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,0
ffed,4,49,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,0
ffer,4,54,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,0
fferi,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,0
ffers,5,27,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.45,1.5,0
ffes,4,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.89,0.89,0
ffet,4,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.89,0.89,0
ffi,3,158,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,0
ffic,4,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.85,0.85,0
ffin,4,18,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.17,1.27,0
ffing,5,43,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.45,1.5,0
ffins,5,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.96,0.96,0
ffix,4,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.77,0.77,0
ffl,3,96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,0
ffle,4,40,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,0
ffled,5,19,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.36,1.46,0
ffler,5,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.08,1.08,0
ffles,5,20,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.4,1.5,0
ffli,4,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.25,1.25,0
ffo,3,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.82,0.82,0
ffr,3,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.86,0.86,0
ffra,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.81,0.81,0
ffs,3,118,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.15,1.25,0
ffu,3,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.14,1.14,0
ffus,4,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.05,1.05,0
ffusi,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,0
ffy,3,24,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1.15,1.25,0
fh,2,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.51,0.51,0
fi,2,1717,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1.1,203
fia,3,31,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,3
fian,4,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.01,1.01,2
fianc,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,1
fias,4,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.85,0.85,1
fib,3,41,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,7
fibe,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.69,0.69,1
fiber,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.84,0.84,1
fibr,4,24,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,3
fibro,5,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.04,1.04,2
fic,3,87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,4
fice,4,11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.89,0.99,0
fices,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,0
fici,4,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.05,1.05,0
fick,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.69,0.69,1
fict,4,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.69,0.79,3
ficti,5,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.84,0.94,3
fid,3,48,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,5
fidd,4,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.73,0.83,3
fiddl,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8,0.9,2
fide,4,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.01,1.01,1
fie,3,98,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,13
fied,4,103,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,0
fiel,4,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.09,1.19,5
field,5,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.45,1.45,5
fier,4,77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,3
fiers,5,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.44,1.44,0
fies,4,108,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,1
fiest,5,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.45,1.45,0
fif,3,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.94,1.04,7
fift,4,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.81,0.91,5
fig,3,57,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,12
figh,4,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.93,1.03,4
fight,5,17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.28,1.38,4
figu,4,21,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.29,1.39,6
figur,5,13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.12,1.22,5
fil,3,168,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,28
fila,4,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,2
file,4,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.13,1.13,1
filed,5,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.88,0.98,1
files,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,1
fili,4,26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,3
filia,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,0
fill,4,31,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,9
fille,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8,0.9,2
filli,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,3
fills,5,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.84,0.94,1
film,4,29,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,4
filmi,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,1
films,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.84,0.84,1
filt,4,17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.13,1.23,5
filte,5,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.84,0.94,3
fin,3,195,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,41
fina,4,33,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,15
final,5,18,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.32,1.42,8
finan,5,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.92,1.02,6
finch,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.84,0.84,1
find,4,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.81,0.91,5
fine,4,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,4
fined,5,10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1.1,1
finer,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,1
fines,5,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.08,1.08,2
fing,4,92,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,5
finge,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,4
fings,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,0
fini,4,38,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,7
finis,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,5
finit,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,0
fins,4,18,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1.17,1.27,1
fir,3,154,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,33
fire,4,102,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,19
fireb,5,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.44,1.44,2
fired,5,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.08,1.08,1
firef,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,2
firep,5,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.04,1.14,3
fires,5,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.45,1.45,4
firew,5,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.96,1.06,3
firi,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.69,0.69,1
firm,4,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,5
firms,5,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.8,0.9,1
firs,4,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.77,0.87,5
first,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,4
fis,3,114,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,17
fish,4,182,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,10
fishe,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,5
fishi,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,1
fiss,4,13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.97,1.07,3
fissi,5,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.92,0.92,1
fist,4,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.05,1.05,2
fistu,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,1
fit,3,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,9
fitc,4,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.73,0.73,0
fitch,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.88,0.88,1
fite,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.65,0.65,0
fits,4,15,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.05,1.15,1
fitt,4,17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.13,1.23,6
fitti,5,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.84,0.94,3
fiv,3,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.5,0.6,2
fix,3,75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,9
fixa,4,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.97,0.97,2
fixat,5,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.96,0.96,2
fixed,5,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.04,1.04,1
fixes,5,11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.04,1.14,1
fixi,4,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.97,0.97,1
fixt,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.65,0.65,2
fiz,3,16,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.94,0.94,1
fizz,4,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.93,0.93,1
fl,2,1246,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1.1,197
fla,3,321,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,65
flab,4,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.73,0.73,1
flac,4,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.77,0.77,1
flag,4,31,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,7
flagg,5,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.92,0.92,2
flags,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,3
flak,4,11,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.89,0.99,2
flam,4,39,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,6
flame,5,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.04,1.14,2
flami,5,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.96,1.06,3
flan,4,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,6
flang,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.8,0.8,0
flank,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,4
flap,4,14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.01,1.11,2
flapp,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,1
flas,4,18,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.17,1.27,6
flash,5,19,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.36,1.46,5
flat,4,81,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,9
flate,5,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.92,0.92,0
flati,5,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.92,0.92,0
flatl,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,0
flatt,5,15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.2,1.3,5
flau,4,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.85,0.85,2
flaun,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,1
flav,4,26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,8
flavo,5,18,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.32,1.42,7
flaw,4,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.77,0.87,3
flax,4,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.77,0.77,1
fle,3,212,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,17
flea,4,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1.17,1.17,1
flec,4,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.25,1.25,0
flect,5,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.04,1.04,0
fled,4,34,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,3
fledg,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,2
flee,4,26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,5
fleec,5,11,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1.04,1.04,0
fleet,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,2
flem,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.65,0.65,1
fler,4,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.09,1.09,0
fles,4,39,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,2
flesh,5,15,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1.2,1.3,2
fless,5,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.96,0.96,0
flet,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.81,0.81,1
fletc,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,1
flex,4,34,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,4
flexi,5,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.04,1.04,2
fli,3,171,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,26
flic,4,17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.13,1.23,4
flick,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,4
flict,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,0
flies,5,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.36,1.36,1
flig,4,10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.85,0.85,2
fligh,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.84,0.84,1
flim,4,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.73,0.73,1
flin,4,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,4
flinc,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.8,0.8,0
fling,5,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.45,1.45,2
flint,5,10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,1
flip,4,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.81,0.91,5
flipp,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,4
flir,4,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.77,0.87,3
flirt,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,3
flo,3,214,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,43
floa,4,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.09,1.19,3
float,5,13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.12,1.22,3
floc,4,18,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.17,1.27,3
flock,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,3
flog,4,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.69,0.79,3
flogg,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,2
floo,4,29,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,6
flood,5,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.04,1.14,3
floor,5,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1.1,3
flop,4,14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.01,1.11,4
flopp,5,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.92,1.02,2
flor,4,23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,4
flori,5,10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,2
flos,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.81,0.81,1
floss,5,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.96,0.96,2
flot,4,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.77,0.77,2
flou,4,19,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.21,1.31,2
floun,5,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.92,0.92,1
flour,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,2
flow,4,47,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,8
flowe,5,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.24,1.34,4
flows,5,10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1.1,1
flu,3,169,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,25
flue,4,22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,4
fluen,5,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.08,1.18,2
fluf,4,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.73,0.73,1
fluff,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.84,0.84,1
flui,4,18,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.17,1.27,2
fluid,5,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.4,1.5,2
fluk,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.69,0.69,0
flum,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.81,0.81,0
flun,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.81,0.81,0
fluo,4,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.21,1.21,2
fluor,5,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.36,1.36,2
flus,4,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.93,1.03,4
flush,5,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.96,1.06,4
flut,4,17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.13,1.23,3
flutt,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,1
flux,4,22,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,1
fly,3,97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,6
